validation_status,case_id,parameter,category,position,value,nominal,unit,scenario_id,seed,policy_id,spillback_time_sec,recovery_time_sec,recovery_observed,total_travel_time_sec,worst_approach_delay_sec,spillback_delta_pct,travel_time_delta_pct,guard_passed,guard_codes,acceptance_all_passed,result_sha256,row_sha256,input_sha256,results_sha256,git_commit_sha,environment_sha256
internal_exploratory_non_independent,l12_storage__low,l12_storage,queue,low,18.0,22.0,vehicle,rain_spillback_b,9,fixed_metering,780.0,900,False,193252.0,867.4,-67.2,-55.3,False,FAIRNESS_P95_EXCEEDED,,b0a9c7522fa5ddf06deadc3a5e25515cdc7503e34bf41b8fa91ab1b5d7cd2f84,4c844bc61107a0b1ccf304dfc12ac119c8fa46962ac80029b11621b9d2e49c67,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__low,l12_storage,queue,low,18.0,22.0,vehicle,rain_spillback_b,9,corridor_gating,0.0,900,False,130182.0,310.9,-100.0,-69.9,True,,True,fb7ec399eba90842376946da72ae96ac13a92059e1714c4985b8cb922443d8ab,4c844bc61107a0b1ccf304dfc12ac119c8fa46962ac80029b11621b9d2e49c67,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__low,l12_storage,queue,low,18.0,22.0,vehicle,rain_spillback_b,10,no_action,2385.0,900,False,439883.0,1853.1,0.0,0.0,True,,,2663435e0c490ba83e55887754911ef9ba11ff676d839f4034d52ec3449e690d,0368b3019f35da01cd9e5be2032d44b3e4ab966fd2a6067e5e315a1e28478b8c,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__low,l12_storage,queue,low,18.0,22.0,vehicle,rain_spillback_b,10,fixed_metering,780.0,900,False,199814.0,905.7,-67.3,-54.6,False,FAIRNESS_P95_EXCEEDED,,566901d8d1e67f74fb2e65d0b014e7b213ea69e8833ce8f4e824cf2ab5dda40c,0368b3019f35da01cd9e5be2032d44b3e4ab966fd2a6067e5e315a1e28478b8c,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__low,l12_storage,queue,low,18.0,22.0,vehicle,rain_spillback_b,10,corridor_gating,0.0,900,False,136192.0,325.0,-100.0,-69.0,True,,True,9bf45f7a8f15051813d8174fce2a828997776e063b7131cb739474537b55310e,0368b3019f35da01cd9e5be2032d44b3e4ab966fd2a6067e5e315a1e28478b8c,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,1,no_action,1950.0,900,False,258168.0,1054.5,0.0,0.0,True,,,4ae36aa1d9c4b0b2dd30a735b18fb8006d5f17eb67cb7412ae540fe050e022d0,07dcaa3d93dc12d49130bf1de0594bca6b58602adee74eebaa8e0d8c32132d89,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,1,fixed_metering,745.0,900,False,155817.0,731.4,-61.8,-39.6,False,FAIRNESS_P95_EXCEEDED|FAIRNESS_P95_EXCEEDED,,71ef7b824e5ea642d185dbdaa776b6f864d864169b266c02e4815a209e4b39e1,07dcaa3d93dc12d49130bf1de0594bca6b58602adee74eebaa8e0d8c32132d89,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,1,corridor_gating,0.0,500,True,59611.0,21.4,-100.0,-76.9,True,,True,e7fecd57ff7635c9eb61316aae29bb81ebd69039b21f977e74bb17e30c049df0,07dcaa3d93dc12d49130bf1de0594bca6b58602adee74eebaa8e0d8c32132d89,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,2,no_action,1960.0,900,False,256036.0,1038.9,0.0,0.0,True,,,2634002297a205063606b4691464e4259d3437f1a4b319e5dc77f869d6340931,b0819b4af8683630b2128e1cc2aa5fe5337811ca3c0cb649494d1c5eeec5779f,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,2,fixed_metering,740.0,900,False,151888.0,713.9,-62.2,-40.7,False,FAIRNESS_P95_EXCEEDED|FAIRNESS_P95_EXCEEDED,,171e328f3f490c44afe02ab01c133f2da8222f1ba00e32d69fc5fc31212b1ec7,b0819b4af8683630b2128e1cc2aa5fe5337811ca3c0cb649494d1c5eeec5779f,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,2,corridor_gating,0.0,455,True,57066.0,13.5,-100.0,-77.7,True,,True,9683feb3e349a0cb58fb29c24a65393e487cca6023edc10d563035715a4bd4d6,b0819b4af8683630b2128e1cc2aa5fe5337811ca3c0cb649494d1c5eeec5779f,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,3,no_action,1900.0,900,False,246858.0,1014.6,0.0,0.0,True,,,af7d303697a8e59fa9ef6e9d51837efcf19f6c55f72d162fcedb6d6c299a097e,1a4b63ae00b7fa51533975e8ea447e9b169d3a09ab2bda781a2f1f1c36fdbbab,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,3,fixed_metering,745.0,900,False,156367.0,720.4,-60.8,-36.7,False,FAIRNESS_P95_EXCEEDED|FAIRNESS_P95_EXCEEDED,,e8de0118ed38c1bf3ebb4db19a79ea540f07be9008626410886e5ff3641f00fd,1a4b63ae00b7fa51533975e8ea447e9b169d3a09ab2bda781a2f1f1c36fdbbab,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,3,corridor_gating,0.0,500,True,58194.0,19.8,-100.0,-76.4,True,,True,caeff753f90a615005cdcfaea07936d2b41edd1c7722219ef01adaa6cb8c20b5,1a4b63ae00b7fa51533975e8ea447e9b169d3a09ab2bda781a2f1f1c36fdbbab,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,4,no_action,1905.0,900,False,246122.0,1020.2,0.0,0.0,True,,,4ae6e79719577e7db5c878665fef55214142b57b1d5589bff6eb8add1b64a201,3c8f599a4f8bf638d2d6398ac8edb745e2600a0ec80e0cd434e9f1e4009552a0,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,4,fixed_metering,740.0,900,False,151374.0,716.9,-61.2,-38.5,False,FAIRNESS_P95_EXCEEDED|FAIRNESS_P95_EXCEEDED,,23ac7e8ed09905c61eb21a0d0edd5d1985b4d6c18a54a024a10a72f5128b5722,3c8f599a4f8bf638d2d6398ac8edb745e2600a0ec80e0cd434e9f1e4009552a0,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,4,corridor_gating,0.0,490,True,56727.0,19.0,-100.0,-77.0,True,,True,4f8b05cad47e61bc7c7e35b05a3535029a126404aead6de316c904a91fcc1e2c,3c8f599a4f8bf638d2d6398ac8edb745e2600a0ec80e0cd434e9f1e4009552a0,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,5,no_action,1995.0,900,False,268506.0,1089.0,0.0,0.0,True,,,3b8d32ae7752a7374c4a6a5e0c0576908ad795f8031db08df8abf8ddf6759297,d723b2cc44d2950be9d39e0c0c6bb3bc8e2d13c7afb5f3c2199b1d8d10a587b6,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,5,fixed_metering,745.0,900,False,152908.0,722.1,-62.7,-43.1,False,FAIRNESS_P95_EXCEEDED|FAIRNESS_P95_EXCEEDED,,fabf34010872072d3e6a28165ad02900d259eecf608e0a588a6afd7d79d294f0,d723b2cc44d2950be9d39e0c0c6bb3bc8e2d13c7afb5f3c2199b1d8d10a587b6,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,5,corridor_gating,0.0,505,True,60942.0,29.2,-100.0,-77.3,True,,True,5f67072466ce23b94e6aab7aec33341e8685f63bdda2f877b4ba2811261f8d39,d723b2cc44d2950be9d39e0c0c6bb3bc8e2d13c7afb5f3c2199b1d8d10a587b6,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,6,no_action,1915.0,900,False,249557.0,1040.0,0.0,0.0,True,,,acd72a1317c8ccec5fb4c3a961aea64f9f81611d3040d5fb66b24bec6e170b8d,97cef4c6df0bec264bd04746d2b61c640a53c73886e005868fb2f78183537128,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,6,fixed_metering,750.0,900,False,154768.0,718.6,-60.8,-38.0,False,FAIRNESS_P95_EXCEEDED|FAIRNESS_P95_EXCEEDED,,00aadb06768165becf7d1d7b9f8aabba6977d3998253f7ea8a575d53dfcc4ba5,97cef4c6df0bec264bd04746d2b61c640a53c73886e005868fb2f78183537128,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,6,corridor_gating,0.0,515,True,57929.0,17.3,-100.0,-76.8,True,,True,55ccef47e923c124e7592618bb42e48f90a87b47c3faa673dd5dbdd3c68ef85a,97cef4c6df0bec264bd04746d2b61c640a53c73886e005868fb2f78183537128,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,7,no_action,2000.0,900,False,271441.0,1087.6,0.0,0.0,True,,,44506ec1750ddf4f25cbf4e1aac418420d7ebd84707112f5da4e6f9ab3a8d2ef,267038bef36764b4a04db5fa98eae05cf10d741205f092f0b28cc1c66fa3c10d,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,7,fixed_metering,745.0,900,False,155521.0,726.6,-62.7,-42.7,False,FAIRNESS_P95_EXCEEDED|FAIRNESS_P95_EXCEEDED,,d5152dd30a529dfc6678757ebc2003c710da6a34e0ee099e034080f30faaec0b,267038bef36764b4a04db5fa98eae05cf10d741205f092f0b28cc1c66fa3c10d,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,7,corridor_gating,0.0,505,True,62741.0,32.4,-100.0,-76.9,True,,True,95a3b3b11f00f56cac936c7961df6898470fe042c0233484472ffdf27936b96e,267038bef36764b4a04db5fa98eae05cf10d741205f092f0b28cc1c66fa3c10d,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,8,no_action,1965.0,900,False,261316.0,1058.1,0.0,0.0,True,,,f6af1f21977735f15007b9f93bc4cd5d14b04a83aa2fe494e4eb0c7b7956ed5f,387477d4faa1135b6534ea29bd74400cfb5ed67b924dfb1854e503b40e94998e,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,8,fixed_metering,735.0,900,False,154917.0,744.9,-62.6,-40.7,False,FAIRNESS_P95_EXCEEDED|FAIRNESS_P95_EXCEEDED,,40f732ad5af9d55e3c0a0e5b10adf223d631ea8e2fe9149edf209dae0eea9ec1,387477d4faa1135b6534ea29bd74400cfb5ed67b924dfb1854e503b40e94998e,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,8,corridor_gating,0.0,490,True,59865.0,25.7,-100.0,-77.1,True,,True,bb5d83b94699d99333c8336be15b66a1a83cc3b14b29c3643215f7fa27c9e4e8,387477d4faa1135b6534ea29bd74400cfb5ed67b924dfb1854e503b40e94998e,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,9,no_action,1925.0,900,False,247028.0,1017.8,0.0,0.0,True,,,e34cab5dfe9d47607c6cfb17b651de433f6d31305578affc58d39804aefab877,c7caee7c8e6f3eebe3430f646736cbd12e114ece796aba81d8b0c2dc618369dc,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,9,fixed_metering,745.0,900,False,156123.0,738.9,-61.3,-36.8,False,FAIRNESS_P95_EXCEEDED|FAIRNESS_P95_EXCEEDED,,fd3c4bb3dc8117fceee7f91aa46439c40995a6342bcf1506429504cca080e8b5,c7caee7c8e6f3eebe3430f646736cbd12e114ece796aba81d8b0c2dc618369dc,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,9,corridor_gating,0.0,465,True,54758.0,8.7,-100.0,-77.8,True,,True,0867214c6c2f57c77bd28af4d5b5a7f3d6a68c651dd8c0870247cd1c9598250c,c7caee7c8e6f3eebe3430f646736cbd12e114ece796aba81d8b0c2dc618369dc,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,10,no_action,1950.0,900,False,259946.0,1068.0,0.0,0.0,True,,,9b62dc06b3ce00c0462ddee88cb5bc2688850894c3ea599358aed0ee5ee88a80,68d261c3d1decb5300053bbed7eb35c9dd2d5570ec75963549bd9796775121ff,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,10,fixed_metering,740.0,900,False,155402.0,734.5,-62.1,-40.2,False,FAIRNESS_P95_EXCEEDED|FAIRNESS_P95_EXCEEDED,,fee80a10ef6ea8577e92e04c14f4ab87623d4426913fd75759a25b834a420651,68d261c3d1decb5300053bbed7eb35c9dd2d5570ec75963549bd9796775121ff,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_a,10,corridor_gating,0.0,535,True,60922.0,25.2,-100.0,-76.6,True,,True,a63c90759a21a3476399c2e24782c95510032479ab6e5092a2f13ecfb2b6eaf6,68d261c3d1decb5300053bbed7eb35c9dd2d5570ec75963549bd9796775121ff,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_b,1,no_action,2395.0,900,False,441043.0,1787.3,0.0,0.0,True,,,7731f7bd3322744fa0655121f023435dbc0688aa1274001f0dabb93a64c99c39,1b5bea16f5d2d10f670dba5820d258df423f446cfbe9a43bd912ca6dc491128e,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_b,1,fixed_metering,775.0,900,False,197376.0,907.8,-67.6,-55.2,False,FAIRNESS_P95_EXCEEDED,,1f51686d33761395871486487e22126472a821dc5e4b62bacaa53b333c44fbb1,1b5bea16f5d2d10f670dba5820d258df423f446cfbe9a43bd912ca6dc491128e,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_b,1,corridor_gating,0.0,900,False,135110.0,286.5,-100.0,-69.4,True,,True,fb2b6b94086705300f630d5912444c5b59aaf85d5b450549ec81ae1a87830211,1b5bea16f5d2d10f670dba5820d258df423f446cfbe9a43bd912ca6dc491128e,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
internal_exploratory_non_independent,l12_storage__high,l12_storage,queue,high,26.0,22.0,vehicle,rain_spillback_b,2,no_action,2390.0,900,False,443674.0,1794.2,0.0,0.0,True,,,faf7630b469433381f0c5ac2ba7174fc6ff20cd49e774a9868528b8b6f50139a,8e2a2034bc46021875c98d25427390d8df87ccdd4c3c4ba0a65a5246cc040e94,f7783fa61c3c5a569f1c3dca1d3183046e82eb0d38c0406ae45bb5d4fb58ad55,0809fbeed2392eef7bb225f6e4fb766b752006e463358a3098dd8799ae92cb56,45f997bea2ef8ee3274948f5f1bf48d888385e46,20f832cfa21b7422fd972cd23080c36e4f73a2215f06e289bc5b17e65a75a068
